year,month,day,address_gu,sub_address,구급,구조,기타,화재,call_sum,cum_call_sum,cum_구급,cum_구조,cum_기타,cum_화재,cum_구급_ratio,cum_구조_ratio,cum_기타_ratio,cum_화재_ratio,구급기타,cum_구급기타,cum_구급기타_ratio
2020,8,8,기장군,기장읍,1.0,1.0,0.0,0.0,2.0,207.0,128.0,63.0,15.0,1.0,0.6183574879227053,0.30434782608695654,0.07246376811594203,0.004830917874396135,0.0,4.0,0.01932367149758454
2020,8,8,기장군,일광읍,2.0,0.0,0.0,0.0,2.0,57.0,31.0,24.0,1.0,1.0,0.543859649122807,0.42105263157894735,0.017543859649122806,0.017543859649122806,0.0,0.0,0.0
2020,8,8,기장군,장안읍,0.0,0.0,0.0,0.0,0.0,65.0,30.0,23.0,11.0,1.0,0.46153846153846156,0.35384615384615387,0.16923076923076924,0.015384615384615385,0.0,2.0,0.03076923076923077
2020,8,8,기장군,정관읍,3.0,2.0,1.0,0.0,6.0,151.0,106.0,14.0,29.0,2.0,0.7019867549668874,0.09271523178807947,0.19205298013245034,0.013245033112582781,1.0,14.0,0.09271523178807947
2020,8,8,기장군,철마면,0.0,1.0,0.0,0.0,1.0,36.0,20.0,14.0,1.0,1.0,0.5555555555555556,0.3888888888888889,0.027777777777777776,0.027777777777777776,0.0,1.0,0.027777777777777776
2020,8,8,남구,감만동,0.0,0.0,0.0,0.0,0.0,64.0,35.0,10.0,19.0,0.0,0.546875,0.15625,0.296875,0.0,0.0,1.0,0.015625
2020,8,8,남구,대연동,3.0,3.0,1.0,0.0,7.0,245.0,195.0,40.0,10.0,0.0,0.7959183673469388,0.16326530612244897,0.04081632653061224,0.0,0.0,9.0,0.036734693877551024
2020,8,8,남구,문현동,0.0,1.0,0.0,0.0,1.0,136.0,82.0,46.0,8.0,0.0,0.6029411764705882,0.3382352941176471,0.058823529411764705,0.0,0.0,2.0,0.014705882352941176
2020,8,8,남구,용당동,0.0,0.0,0.0,0.0,0.0,28.0,16.0,9.0,3.0,0.0,0.5714285714285714,0.32142857142857145,0.10714285714285714,0.0,0.0,1.0,0.03571428571428571
2020,8,8,남구,용호동,3.0,0.0,0.0,0.0,3.0,147.0,115.0,26.0,6.0,0.0,0.782312925170068,0.17687074829931973,0.04081632653061224,0.0,0.0,4.0,0.027210884353741496
2020,8,8,남구,우암동,0.0,1.0,0.0,0.0,1.0,27.0,18.0,8.0,1.0,0.0,0.6666666666666666,0.2962962962962963,0.037037037037037035,0.0,0.0,1.0,0.037037037037037035
2020,8,8,동구,범일동,0.0,4.0,0.0,0.0,4.0,118.0,59.0,45.0,14.0,0.0,0.5,0.3813559322033898,0.11864406779661017,0.0,0.0,3.0,0.025423728813559324
2020,8,8,동구,수정동,4.0,1.0,0.0,0.0,5.0,84.0,45.0,19.0,20.0,0.0,0.5357142857142857,0.2261904761904762,0.23809523809523808,0.0,0.0,3.0,0.03571428571428571
2020,8,8,동구,좌천동,0.0,2.0,0.0,0.0,2.0,53.0,31.0,19.0,3.0,0.0,0.5849056603773585,0.3584905660377358,0.05660377358490566,0.0,0.0,0.0,0.0
2020,8,8,동구,초량동,3.0,2.0,0.0,0.0,5.0,163.0,106.0,47.0,10.0,0.0,0.6503067484662577,0.2883435582822086,0.06134969325153374,0.0,0.0,2.0,0.012269938650306749
2020,8,8,동래구,낙민동,0.0,0.0,0.0,0.0,0.0,26.0,24.0,2.0,0.0,0.0,0.9230769230769231,0.07692307692307693,0.0,0.0,0.0,3.0,0.11538461538461539
2020,8,8,동래구,명륜동,0.0,0.0,0.0,0.0,0.0,63.0,57.0,5.0,1.0,0.0,0.9047619047619048,0.07936507936507936,0.015873015873015872,0.0,0.0,1.0,0.015873015873015872
2020,8,8,동래구,명장동,0.0,3.0,0.0,0.0,3.0,67.0,41.0,12.0,14.0,0.0,0.6119402985074627,0.1791044776119403,0.208955223880597,0.0,0.0,6.0,0.08955223880597014
2020,8,8,동래구,복천동,0.0,0.0,0.0,0.0,0.0,15.0,12.0,2.0,1.0,0.0,0.8,0.13333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0
2020,8,8,동래구,사직동,1.0,0.0,0.0,0.0,1.0,96.0,71.0,6.0,19.0,0.0,0.7395833333333334,0.0625,0.19791666666666666,0.0,0.0,4.0,0.041666666666666664
2020,8,8,동래구,수안동,0.0,1.0,0.0,0.0,1.0,54.0,35.0,5.0,14.0,0.0,0.6481481481481481,0.09259259259259259,0.25925925925925924,0.0,0.0,1.0,0.018518518518518517
2020,8,8,동래구,안락동,1.0,3.0,0.0,0.0,4.0,102.0,77.0,22.0,3.0,0.0,0.7549019607843137,0.21568627450980393,0.029411764705882353,0.0,0.0,7.0,0.06862745098039216
2020,8,8,동래구,온천동,1.0,0.0,0.0,0.0,1.0,206.0,152.0,25.0,28.0,1.0,0.7378640776699029,0.12135922330097088,0.13592233009708737,0.0048543689320388345,0.0,4.0,0.019417475728155338
2020,8,8,동래구,칠산동,0.0,0.0,0.0,0.0,0.0,11.0,7.0,3.0,1.0,0.0,0.6363636363636364,0.2727272727272727,0.09090909090909091,0.0,0.0,1.0,0.09090909090909091
2020,8,8,부산진구,가야동,2.0,1.0,1.0,0.0,4.0,149.0,95.0,21.0,33.0,0.0,0.6375838926174496,0.14093959731543623,0.2214765100671141,0.0,0.0,3.0,0.020134228187919462
2020,8,8,부산진구,개금동,0.0,2.0,0.0,0.0,2.0,125.0,102.0,18.0,5.0,0.0,0.816,0.144,0.04,0.0,0.0,4.0,0.032
2020,8,8,부산진구,당감동,0.0,0.0,0.0,0.0,0.0,101.0,74.0,14.0,13.0,0.0,0.7326732673267327,0.13861386138613863,0.12871287128712872,0.0,0.0,10.0,0.09900990099009901
2020,8,8,부산진구,범전동,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.09090909090909091
2020,8,8,부산진구,범천동,1.0,1.0,0.0,0.0,2.0,121.0,75.0,38.0,8.0,0.0,0.6198347107438017,0.3140495867768595,0.06611570247933884,0.0,0.0,0.0,0.0
2020,8,8,부산진구,부암동,2.0,2.0,0.0,0.0,4.0,90.0,51.0,12.0,27.0,0.0,0.5666666666666667,0.13333333333333333,0.3,0.0,0.0,2.0,0.022222222222222223
2020,8,8,부산진구,부전동,1.0,3.0,0.0,0.0,4.0,238.0,199.0,28.0,11.0,0.0,0.8361344537815126,0.11764705882352941,0.046218487394957986,0.0,0.0,3.0,0.012605042016806723
2020,8,8,부산진구,양정동,0.0,0.0,0.0,0.0,0.0,101.0,71.0,10.0,20.0,0.0,0.7029702970297029,0.09900990099009901,0.19801980198019803,0.0,0.0,5.0,0.04950495049504951
2020,8,8,부산진구,연지동,0.0,2.0,0.0,0.0,2.0,32.0,25.0,7.0,0.0,0.0,0.78125,0.21875,0.0,0.0,0.0,0.0,0.0
2020,8,8,부산진구,전포동,0.0,1.0,0.0,0.0,1.0,162.0,120.0,20.0,22.0,0.0,0.7407407407407407,0.12345679012345678,0.13580246913580246,0.0,0.0,16.0,0.09876543209876543
2020,8,8,부산진구,초읍동,0.0,2.0,0.0,0.0,2.0,43.0,35.0,7.0,1.0,0.0,0.813953488372093,0.16279069767441862,0.023255813953488372,0.0,0.0,1.0,0.023255813953488372
2020,8,8,북구,구포동,1.0,1.0,1.0,0.0,3.0,154.0,127.0,21.0,6.0,0.0,0.8246753246753247,0.13636363636363635,0.03896103896103896,0.0,0.0,10.0,0.06493506493506493
2020,8,8,북구,금곡동,0.0,0.0,0.0,0.0,0.0,112.0,75.0,11.0,24.0,2.0,0.6696428571428571,0.09821428571428571,0.21428571428571427,0.017857142857142856,0.0,3.0,0.026785714285714284
2020,8,8,북구,덕천동,0.0,1.0,3.0,0.0,4.0,117.0,76.0,16.0,25.0,0.0,0.6495726495726496,0.13675213675213677,0.21367521367521367,0.0,0.0,1.0,0.008547008547008548
2020,8,8,북구,만덕동,1.0,0.0,0.0,0.0,1.0,73.0,48.0,11.0,14.0,0.0,0.6575342465753424,0.1506849315068493,0.1917808219178082,0.0,0.0,3.0,0.0410958904109589
2020,8,8,북구,화명동,0.0,1.0,0.0,0.0,1.0,134.0,101.0,18.0,15.0,0.0,0.753731343283582,0.13432835820895522,0.11194029850746269,0.0,0.0,0.0,0.0
2020,8,8,사상구,감전동,1.0,3.0,2.0,0.0,6.0,91.0,68.0,11.0,12.0,0.0,0.7472527472527473,0.12087912087912088,0.13186813186813187,0.0,0.0,2.0,0.02197802197802198
2020,8,8,사상구,괘법동,1.0,2.0,1.0,0.0,4.0,88.0,76.0,6.0,6.0,0.0,0.8636363636363636,0.06818181818181818,0.06818181818181818,0.0,0.0,1.0,0.011363636363636364
2020,8,8,사상구,덕포동,0.0,0.0,0.0,0.0,0.0,46.0,37.0,3.0,6.0,0.0,0.8043478260869565,0.06521739130434782,0.13043478260869565,0.0,0.0,6.0,0.13043478260869565
2020,8,8,사상구,모라동,2.0,1.0,1.0,0.0,4.0,133.0,93.0,13.0,27.0,0.0,0.6992481203007519,0.09774436090225563,0.20300751879699247,0.0,0.0,7.0,0.05263157894736842
2020,8,8,사상구,삼락동,0.0,0.0,3.0,0.0,3.0,69.0,33.0,13.0,23.0,0.0,0.4782608695652174,0.18840579710144928,0.3333333333333333,0.0,0.0,2.0,0.028985507246376812
2020,8,8,사상구,엄궁동,0.0,0.0,0.0,0.0,0.0,53.0,45.0,4.0,4.0,0.0,0.8490566037735849,0.07547169811320754,0.07547169811320754,0.0,0.0,2.0,0.03773584905660377
2020,8,8,사상구,주례동,1.0,0.0,0.0,0.0,1.0,104.0,72.0,14.0,18.0,0.0,0.6923076923076923,0.1346153846153846,0.17307692307692307,0.0,0.0,4.0,0.038461538461538464
2020,8,8,사상구,학장동,0.0,0.0,0.0,0.0,0.0,70.0,52.0,13.0,5.0,0.0,0.7428571428571429,0.18571428571428572,0.07142857142857142,0.0,0.0,0.0,0.0
2020,8,8,사하구,감천동,1.0,0.0,0.0,0.0,1.0,91.0,63.0,17.0,11.0,0.0,0.6923076923076923,0.18681318681318682,0.12087912087912088,0.0,0.0,19.0,0.2087912087912088
2020,8,8,사하구,괴정동,3.0,1.0,0.0,0.0,4.0,147.0,103.0,26.0,18.0,0.0,0.7006802721088435,0.17687074829931973,0.12244897959183673,0.0,0.0,8.0,0.05442176870748299
2020,8,8,사하구,구평동,1.0,2.0,0.0,0.0,3.0,38.0,26.0,11.0,1.0,0.0,0.6842105263157895,0.2894736842105263,0.02631578947368421,0.0,0.0,5.0,0.13157894736842105
2020,8,8,사하구,다대동,6.0,1.0,0.0,0.0,7.0,196.0,143.0,32.0,19.0,2.0,0.7295918367346939,0.16326530612244897,0.09693877551020408,0.01020408163265306,0.0,17.0,0.08673469387755102
2020,8,8,사하구,당리동,0.0,0.0,0.0,0.0,0.0,61.0,50.0,7.0,4.0,0.0,0.819672131147541,0.11475409836065574,0.06557377049180328,0.0,0.0,8.0,0.13114754098360656
2020,8,8,사하구,신평동,1.0,2.0,1.0,0.0,4.0,197.0,79.0,14.0,104.0,0.0,0.4010152284263959,0.07106598984771574,0.5279187817258884,0.0,0.0,5.0,0.025380710659898477
2020,8,8,사하구,장림동,3.0,0.0,0.0,0.0,3.0,107.0,82.0,21.0,4.0,0.0,0.7663551401869159,0.19626168224299065,0.037383177570093455,0.0,0.0,5.0,0.04672897196261682
2020,8,8,사하구,하단동,2.0,2.0,0.0,0.0,4.0,130.0,97.0,23.0,10.0,0.0,0.7461538461538462,0.17692307692307693,0.07692307692307693,0.0,0.0,1.0,0.007692307692307693
2020,8,8,서구,남부민동,0.0,0.0,0.0,0.0,0.0,53.0,40.0,3.0,10.0,0.0,0.7547169811320755,0.05660377358490566,0.18867924528301888,0.0,0.0,7.0,0.1320754716981132
2020,8,8,서구,동대신동,1.0,0.0,2.0,0.0,3.0,54.0,41.0,9.0,4.0,0.0,0.7592592592592593,0.16666666666666666,0.07407407407407407,0.0,0.0,6.0,0.1111111111111111
2020,8,8,서구,부민동,0.0,0.0,0.0,0.0,0.0,22.0,8.0,4.0,10.0,0.0,0.36363636363636365,0.18181818181818182,0.45454545454545453,0.0,0.0,0.0,0.0
2020,8,8,서구,부용동,0.0,0.0,0.0,0.0,0.0,13.0,12.0,1.0,0.0,0.0,0.9230769230769231,0.07692307692307693,0.0,0.0,0.0,0.0,0.0
2020,8,8,서구,서대신동,0.0,1.0,0.0,0.0,1.0,51.0,37.0,12.0,2.0,0.0,0.7254901960784313,0.23529411764705882,0.0392156862745098,0.0,0.0,4.0,0.0784313725490196
2020,8,8,서구,아미동,0.0,0.0,0.0,0.0,0.0,22.0,21.0,0.0,1.0,0.0,0.9545454545454546,0.0,0.045454545454545456,0.0,0.0,1.0,0.045454545454545456
2020,8,8,서구,암남동,0.0,0.0,0.0,0.0,0.0,41.0,34.0,5.0,2.0,0.0,0.8292682926829268,0.12195121951219512,0.04878048780487805,0.0,0.0,2.0,0.04878048780487805
2020,8,8,서구,초장동,0.0,0.0,0.0,0.0,0.0,8.0,7.0,1.0,0.0,0.0,0.875,0.125,0.0,0.0,0.0,0.0,0.0
2020,8,8,서구,충무동,0.0,0.0,0.0,0.0,0.0,18.0,15.0,3.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
2020,8,8,서구,토성동,0.0,0.0,0.0,0.0,0.0,14.0,13.0,0.0,1.0,0.0,0.9285714285714286,0.0,0.07142857142857142,0.0,0.0,0.0,0.0
2020,8,8,수영구,광안동,3.0,1.0,1.0,0.0,5.0,203.0,132.0,47.0,24.0,0.0,0.6502463054187192,0.2315270935960591,0.11822660098522167,0.0,0.0,3.0,0.014778325123152709
2020,8,8,수영구,남천동,0.0,0.0,0.0,0.0,0.0,61.0,46.0,8.0,7.0,0.0,0.7540983606557377,0.13114754098360656,0.11475409836065574,0.0,0.0,1.0,0.01639344262295082
2020,8,8,수영구,망미동,1.0,0.0,0.0,0.0,1.0,82.0,61.0,12.0,9.0,0.0,0.7439024390243902,0.14634146341463414,0.10975609756097561,0.0,0.0,5.0,0.06097560975609756
2020,8,8,수영구,민락동,1.0,1.0,0.0,0.0,2.0,75.0,60.0,13.0,2.0,0.0,0.8,0.17333333333333334,0.02666666666666667,0.0,0.0,1.0,0.013333333333333334
2020,8,8,수영구,수영동,0.0,0.0,0.0,0.0,0.0,36.0,26.0,10.0,0.0,0.0,0.7222222222222222,0.2777777777777778,0.0,0.0,0.0,0.0,0.0
2020,8,8,연제구,거제동,1.0,2.0,0.0,0.0,3.0,124.0,104.0,15.0,5.0,0.0,0.8387096774193549,0.12096774193548387,0.04032258064516129,0.0,0.0,12.0,0.0967741935483871
2020,8,8,연제구,연산동,6.0,4.0,2.0,0.0,12.0,482.0,285.0,71.0,126.0,0.0,0.5912863070539419,0.14730290456431536,0.26141078838174275,0.0,0.0,14.0,0.029045643153526972
2020,8,8,영도구,남항동,0.0,0.0,1.0,0.0,1.0,17.0,14.0,1.0,2.0,0.0,0.8235294117647058,0.058823529411764705,0.11764705882352941,0.0,0.0,0.0,0.0
2020,8,8,영도구,대교동,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.125
2020,8,8,영도구,대평동,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
2020,8,8,영도구,동삼동,1.0,0.0,1.0,0.0,2.0,129.0,96.0,18.0,15.0,0.0,0.7441860465116279,0.13953488372093023,0.11627906976744186,0.0,0.0,8.0,0.06201550387596899
2020,8,8,영도구,봉래동,0.0,0.0,0.0,0.0,0.0,31.0,17.0,11.0,3.0,0.0,0.5483870967741935,0.3548387096774194,0.0967741935483871,0.0,0.0,2.0,0.06451612903225806
2020,8,8,영도구,신선동,0.0,0.0,0.0,0.0,0.0,22.0,17.0,3.0,1.0,1.0,0.7727272727272727,0.13636363636363635,0.045454545454545456,0.045454545454545456,0.0,4.0,0.18181818181818182
2020,8,8,영도구,영선동,1.0,1.0,0.0,0.0,2.0,39.0,27.0,5.0,7.0,0.0,0.6923076923076923,0.1282051282051282,0.1794871794871795,0.0,0.0,0.0,0.0
2020,8,8,영도구,청학동,0.0,0.0,0.0,0.0,0.0,54.0,35.0,11.0,8.0,0.0,0.6481481481481481,0.2037037037037037,0.14814814814814814,0.0,0.0,0.0,0.0
2020,8,8,중구,광복동,0.0,0.0,1.0,0.0,1.0,10.0,5.0,2.0,3.0,0.0,0.5,0.2,0.3,0.0,0.0,0.0,0.0
2020,8,8,중구,남포동,0.0,0.0,0.0,0.0,0.0,49.0,41.0,6.0,2.0,0.0,0.8367346938775511,0.12244897959183673,0.04081632653061224,0.0,0.0,1.0,0.02040816326530612
2020,8,8,중구,대창동,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,8,8,중구,대청동,0.0,0.0,0.0,0.0,0.0,13.0,10.0,1.0,2.0,0.0,0.7692307692307693,0.07692307692307693,0.15384615384615385,0.0,0.0,0.0,0.0
2020,8,8,중구,동광동,0.0,0.0,0.0,0.0,0.0,14.0,8.0,3.0,3.0,0.0,0.5714285714285714,0.21428571428571427,0.21428571428571427,0.0,0.0,0.0,0.0
2020,8,8,중구,보수동,0.0,0.0,0.0,0.0,0.0,17.0,11.0,5.0,1.0,0.0,0.6470588235294118,0.29411764705882354,0.058823529411764705,0.0,0.0,0.0,0.0
2020,8,8,중구,부평동,0.0,0.0,0.0,0.0,0.0,58.0,42.0,7.0,9.0,0.0,0.7241379310344828,0.1206896551724138,0.15517241379310345,0.0,0.0,1.0,0.017241379310344827
2020,8,8,중구,신창동,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
2020,8,8,중구,영주동,1.0,0.0,0.0,0.0,1.0,17.0,13.0,4.0,0.0,0.0,0.7647058823529411,0.23529411764705882,0.0,0.0,0.0,0.0,0.0
2020,8,8,중구,중앙동,0.0,0.0,0.0,0.0,0.0,44.0,20.0,10.0,14.0,0.0,0.45454545454545453,0.22727272727272727,0.3181818181818182,0.0,0.0,0.0,0.0
2020,8,8,중구,창선동,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,8,8,해운대구,반송동,2.0,0.0,0.0,0.0,2.0,125.0,77.0,30.0,18.0,0.0,0.616,0.24,0.144,0.0,0.0,8.0,0.064
2020,8,8,해운대구,반여동,1.0,4.0,0.0,0.0,5.0,152.0,87.0,43.0,21.0,1.0,0.5723684210526315,0.28289473684210525,0.13815789473684212,0.006578947368421052,0.0,4.0,0.02631578947368421
2020,8,8,해운대구,석대동,0.0,0.0,0.0,0.0,0.0,19.0,10.0,8.0,1.0,0.0,0.5263157894736842,0.42105263157894735,0.05263157894736842,0.0,0.0,0.0,0.0
2020,8,8,해운대구,송정동,0.0,0.0,2.0,0.0,2.0,116.0,50.0,41.0,25.0,0.0,0.43103448275862066,0.35344827586206895,0.21551724137931033,0.0,0.0,0.0,0.0
2020,8,8,해운대구,우동,2.0,2.0,1.0,0.0,5.0,277.0,167.0,65.0,45.0,0.0,0.6028880866425993,0.23465703971119134,0.1624548736462094,0.0,0.0,10.0,0.036101083032490974
2020,8,8,해운대구,재송동,1.0,0.0,0.0,0.0,1.0,105.0,87.0,17.0,1.0,0.0,0.8285714285714286,0.1619047619047619,0.009523809523809525,0.0,0.0,6.0,0.05714285714285714
2020,8,8,해운대구,좌동,1.0,1.0,2.0,0.0,4.0,139.0,102.0,14.0,23.0,0.0,0.7338129496402878,0.10071942446043165,0.16546762589928057,0.0,0.0,2.0,0.014388489208633094
2020,8,8,해운대구,중동,1.0,2.0,0.0,0.0,3.0,182.0,80.0,77.0,25.0,0.0,0.43956043956043955,0.4230769230769231,0.13736263736263737,0.0,0.0,1.0,0.005494505494505495
2020,8,9,강서구,강동동,1.0,0.0,0.0,0.0,1.0,26.0,17.0,6.0,3.0,0.0,0.6538461538461539,0.23076923076923078,0.11538461538461539,0.0,0.0,3.0,0.11538461538461539
2020,8,9,강서구,구랑동,0.0,0.0,0.0,0.0,0.0,13.0,8.0,3.0,2.0,0.0,0.6153846153846154,0.23076923076923078,0.15384615384615385,0.0,0.0,0.0,0.0
2020,8,9,강서구,녹산동,0.0,1.0,0.0,0.0,1.0,12.0,9.0,2.0,1.0,0.0,0.75,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,0.0
2020,8,9,강서구,눌차동,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2020,8,9,강서구,대저1동,1.0,0.0,0.0,0.0,1.0,69.0,42.0,17.0,10.0,0.0,0.6086956521739131,0.2463768115942029,0.14492753623188406,0.0,0.0,3.0,0.043478260869565216
2020,8,9,강서구,대저2동,0.0,1.0,0.0,0.0,1.0,32.0,22.0,10.0,0.0,0.0,0.6875,0.3125,0.0,0.0,0.0,1.0,0.03125
2020,8,9,강서구,대항동,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0
2020,8,9,강서구,동선동,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2020,8,9,강서구,명지동,0.0,1.0,0.0,0.0,1.0,113.0,87.0,22.0,4.0,0.0,0.7699115044247787,0.19469026548672566,0.035398230088495575,0.0,0.0,2.0,0.017699115044247787
2020,8,9,강서구,미음동,0.0,1.0,0.0,0.0,1.0,11.0,6.0,4.0,1.0,0.0,0.5454545454545454,0.36363636363636365,0.09090909090909091,0.0,0.0,0.0,0.0
2020,8,9,강서구,범방동,0.0,0.0,0.0,0.0,0.0,20.0,9.0,8.0,3.0,0.0,0.45,0.4,0.15,0.0,0.0,0.0,0.0
2020,8,9,강서구,봉림동,0.0,0.0,0.0,0.0,0.0,17.0,8.0,9.0,0.0,0.0,0.47058823529411764,0.5294117647058824,0.0,0.0,0.0,0.0,0.0
2020,8,9,강서구,생곡동,0.0,0.0,0.0,0.0,0.0,7.0,4.0,3.0,0.0,0.0,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0,0.0
2020,8,9,강서구,성북동,0.0,2.0,0.0,0.0,2.0,25.0,13.0,9.0,3.0,0.0,0.52,0.36,0.12,0.0,0.0,1.0,0.04
2020,8,9,강서구,송정동,0.0,0.0,0.0,0.0,0.0,38.0,18.0,9.0,11.0,0.0,0.47368421052631576,0.23684210526315788,0.2894736842105263,0.0,0.0,0.0,0.0
2020,8,9,강서구,식만동,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2020,8,9,강서구,신호동,0.0,1.0,0.0,0.0,1.0,34.0,25.0,6.0,3.0,0.0,0.7352941176470589,0.17647058823529413,0.08823529411764706,0.0,0.0,3.0,0.08823529411764706
2020,8,9,강서구,죽동동,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,8,9,강서구,죽림동,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,0.25,0.5,0.25,0.0,0.0,0.0,0.0
2020,8,9,강서구,지사동,0.0,0.0,1.0,0.0,1.0,19.0,10.0,0.0,9.0,0.0,0.5263157894736842,0.0,0.47368421052631576,0.0,0.0,0.0,0.0
2020,8,9,강서구,천성동,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0
2020,8,9,강서구,화전동,0.0,0.0,0.0,0.0,0.0,9.0,7.0,2.0,0.0,0.0,0.7777777777777778,0.2222222222222222,0.0,0.0,0.0,0.0,0.0
2020,8,9,금정구,구서동,1.0,0.0,0.0,0.0,1.0,82.0,60.0,12.0,10.0,0.0,0.7317073170731707,0.14634146341463414,0.12195121951219512,0.0,0.0,8.0,0.0975609756097561
2020,8,9,금정구,금사동,0.0,0.0,0.0,0.0,0.0,14.0,7.0,5.0,2.0,0.0,0.5,0.35714285714285715,0.14285714285714285,0.0,0.0,0.0,0.0
2020,8,9,금정구,금성동,0.0,0.0,0.0,0.0,0.0,21.0,5.0,4.0,11.0,1.0,0.23809523809523808,0.19047619047619047,0.5238095238095238,0.047619047619047616,0.0,0.0,0.0
2020,8,9,금정구,남산동,0.0,0.0,0.0,0.0,0.0,68.0,48.0,5.0,15.0,0.0,0.7058823529411765,0.07352941176470588,0.22058823529411764,0.0,0.0,0.0,0.0
2020,8,9,금정구,노포동,0.0,2.0,0.0,0.0,2.0,17.0,11.0,6.0,0.0,0.0,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0,0.0,0.0
2020,8,9,금정구,두구동,0.0,1.0,0.0,0.0,1.0,17.0,13.0,3.0,0.0,1.0,0.7647058823529411,0.17647058823529413,0.0,0.058823529411764705,0.0,0.0,0.0
2020,8,9,금정구,부곡동,1.0,0.0,0.0,0.0,1.0,112.0,90.0,11.0,11.0,0.0,0.8035714285714286,0.09821428571428571,0.09821428571428571,0.0,0.0,4.0,0.03571428571428571
2020,8,9,금정구,서동,0.0,0.0,0.0,0.0,0.0,62.0,54.0,5.0,3.0,0.0,0.8709677419354839,0.08064516129032258,0.04838709677419355,0.0,0.0,3.0,0.04838709677419355
2020,8,9,금정구,선동,0.0,0.0,0.0,0.0,0.0,10.0,6.0,4.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0
2020,8,9,금정구,오륜동,0.0,0.0,0.0,0.0,0.0,18.0,9.0,9.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2020,8,9,금정구,장전동,1.0,0.0,0.0,0.0,1.0,91.0,74.0,11.0,6.0,0.0,0.8131868131868132,0.12087912087912088,0.06593406593406594,0.0,0.0,6.0,0.06593406593406594
2020,8,9,금정구,청룡동,0.0,0.0,0.0,0.0,0.0,19.0,10.0,7.0,2.0,0.0,0.5263157894736842,0.3684210526315789,0.10526315789473684,0.0,0.0,0.0,0.0
2020,8,9,금정구,회동동,0.0,0.0,0.0,0.0,0.0,17.0,6.0,10.0,1.0,0.0,0.35294117647058826,0.5882352941176471,0.058823529411764705,0.0,0.0,0.0,0.0
2020,8,9,기장군,기장읍,4.0,1.0,0.0,0.0,5.0,212.0,132.0,64.0,15.0,1.0,0.6226415094339622,0.3018867924528302,0.07075471698113207,0.0047169811320754715,0.0,4.0,0.018867924528301886
2020,8,9,기장군,일광읍,4.0,2.0,0.0,0.0,6.0,63.0,35.0,26.0,1.0,1.0,0.5555555555555556,0.4126984126984127,0.015873015873015872,0.015873015873015872,0.0,0.0,0.0
2020,8,9,기장군,장안읍,0.0,0.0,0.0,0.0,0.0,65.0,30.0,23.0,11.0,1.0,0.46153846153846156,0.35384615384615387,0.16923076923076924,0.015384615384615385,0.0,2.0,0.03076923076923077
2020,8,9,기장군,정관읍,1.0,1.0,0.0,0.0,2.0,153.0,107.0,15.0,29.0,2.0,0.6993464052287581,0.09803921568627451,0.1895424836601307,0.013071895424836602,0.0,14.0,0.0915032679738562
2020,8,9,기장군,철마면,0.0,0.0,0.0,0.0,0.0,36.0,20.0,14.0,1.0,1.0,0.5555555555555556,0.3888888888888889,0.027777777777777776,0.027777777777777776,0.0,1.0,0.027777777777777776
