"시점","구·군별(1)",구·군별(2),1인
"2024.03","부산진구",범천2동,5220
"2024.03","동래구",소계,43166
"2024.03","동래구",수민동,4396
"2024.03","동래구",복산동,1984
"2024.03","동래구",명륜동,2579
"2024.03","동래구",온천1동,7327
"2024.03","동래구",온천2동,2779
"2024.03","동래구",온천3동,7023
"2024.03","동래구",사직1동,1975
"2024.03","동래구",사직2동,1440
"2024.03","동래구",사직3동,2900
"2024.03","동래구",안락1동,2934
"2024.03","동래구",안락2동,3238
"2024.03","동래구",명장1동,2285
"2024.03","동래구",명장2동,2306
"2024.03","남구",소계,48410
"2024.03","남구",대연1동,5929
"2024.03","남구",대연3동,8899
"2024.03","남구",대연4동,2277
"2024.03","남구",대연5동,4231
"2024.03","남구",대연6동,1602
"2024.03","남구",용호1동,4568
"2024.03","남구",용호2동,2297
"2024.03","남구",용호3동,2316
"2024.03","남구",용호4동,1377
"2024.03","남구",용당동,1229
"2024.03","남구",감만1동,1375
"2024.03","남구",감만2동,1497
"2024.03","남구",우암동,2107
"2024.03","남구",문현1동,1578
"2024.03","남구",문현2동,3109
"2024.03","남구",문현3동,2256
"2024.03","남구",문현4동,1763
"2024.03","북구",소계,44053
"2024.03","북구",구포1동,3822
"2024.03","북구",구포2동,4785
"2024.03","북구",구포3동,3826
"2024.03","북구",금곡동,7859
"2024.03","북구",화명1동,2161
"2024.03","북구",화명2동,2196
"2024.03","북구",화명3동,2344
"2024.03","북구",덕천1동,3632
"2024.03","북구",덕천2동,3661
"2024.03","북구",덕천3동,2784
"2024.03","북구",만덕1동,2100
"2024.03","북구",만덕2동,3068
"2024.03","북구",만덕3동,1815
"2024.03","해운대구",소계,61017
"2024.03","해운대구",우1동,4704
"2024.03","해운대구",우2동,2935
"2024.03","해운대구",우3동,2492
"2024.03","해운대구",중1동,4691
"2024.03","해운대구",중2동,3023
"2024.03","해운대구",좌1동,2994
"2024.03","해운대구",좌2동,5551
"2024.03","해운대구",좌3동,1798
"2024.03","해운대구",좌4동,1976
"2024.03","해운대구",송정동,2233
"2024.03","해운대구",반여1동,3203
"2024.03","해운대구",반여2동,3477
"2024.03","해운대구",반여3동,2274
"2024.03","해운대구",반여4동,1093
"2024.03","해운대구",반송1동,4374
"2024.03","해운대구",반송2동,5705
"2024.03","해운대구",재송1동,4053
"2024.03","해운대구",재송2동,4441
"2024.03","사하구",소계,57155
"2024.03","사하구",괴정1동,3220
"2024.03","사하구",괴정2동,2505
"2024.03","사하구",괴정3동,3199
"2024.03","사하구",괴정4동,2184
"2024.03","사하구",당리동,3790
"2024.03","사하구",하단1동,5315
"2024.03","사하구",하단2동,7400
"2024.03","사하구",신평1동,3609
"2024.03","사하구",신평2동,2434
"2024.03","사하구",장림1동,1987
"2024.03","사하구",장림2동,4234
"2024.03","사하구",다대1동,6451
"2024.03","사하구",다대2동,4785
"2024.03","사하구",구평동,1316
"2024.03","사하구",감천1동,2925
"2024.03","사하구",감천2동,1801
"2024.03","금정구",소계,47257
"2024.03","금정구",서1동,1737
"2024.03","금정구",서2동,2439
"2024.03","금정구",서3동,2822
"2024.03","금정구",금사회동동,2056
"2024.03","금정구",부곡1동,2244
"2024.03","금정구",부곡2동,3016
"2024.03","금정구",부곡3동,2605
"2024.03","금정구",부곡4동,2509
"2024.03","금정구",장전1동,7810
"2024.03","금정구",장전2동,4571
"2024.03","금정구",선두구동,626
"2024.03","금정구",청룡노포동,1687
"2024.03","금정구",남산동,6597
"2024.03","금정구",구서1동,2416
"2024.03","금정구",구서2동,3918
"2024.03","금정구",금성동,204
"2024.03","강서구",소계,23718
"2024.03","강서구",대저1동,2055
"2024.03","강서구",대저2동,1863
"2024.03","강서구",강동동,1432
"2024.03","강서구",명지1동,6157
"2024.03","강서구",명지2동,2079
"2024.03","강서구",가락동,697
"2024.03","강서구",녹산동,7844
"2024.03","강서구",가덕도동,1591
"2024.03","연제구",소계,38498
"2024.03","연제구",거제1동,3155
"2024.03","연제구",거제2동,1607
"2024.03","연제구",거제3동,1939
"2024.03","연제구",거제4동,1138
"2024.03","연제구",연산1동,2328
"2024.03","연제구",연산2동,4358
"2024.03","연제구",연산3동,2060
"2024.03","연제구",연산4동,4710
"2024.03","연제구",연산5동,6988
"2024.03","연제구",연산6동,3544
"2024.03","연제구",연산8동,2260
"2024.03","연제구",연산9동,4411
"2024.03","수영구",소계,41404
"2024.03","수영구",남천1동,2892
"2024.03","수영구",남천2동,1552
"2024.03","수영구",수영동,4136
"2024.03","수영구",망미1동,4628
"2024.03","수영구",망미2동,1937
"2024.03","수영구",광안1동,8718
"2024.03","수영구",광안2동,5205
"2024.03","수영구",광안3동,4148
"2024.03","수영구",광안4동,2663
"2024.03","수영구",민락동,5525
"2024.03","사상구",소계,44143
"2024.03","사상구",삼락동,1606
"2024.03","사상구",모라1동,4588
"2024.03","사상구",모라3동,4144
"2024.03","사상구",덕포1동,2341
"2024.03","사상구",덕포2동,2136
"2024.03","사상구",괘법동,8934
"2024.03","사상구",감전동,3672
"2024.03","사상구",주례1동,2212
"2024.03","사상구",주례2동,5824
"2024.03","사상구",주례3동,2054
"2024.03","사상구",학장동,4200
"2024.03","사상구",엄궁동,2432
"2024.03","기장군",소계,30289
"2024.03","기장군",기장읍,11671
"2024.03","기장군",장안읍,2896
"2024.03","기장군",정관읍,9659
"2024.03","기장군",일광읍,4401
"2024.03","기장군",철마면,1662
"2024.04","중구",소계,14880
"2024.04","중구",중앙동,2015
"2024.04","중구",동광동,1059
"2024.04","중구",대청동,2034
"2024.04","중구",보수동,3714
"2024.04","중구",부평동,1658
"2024.04","중구",광복동,331
"2024.04","중구",남포동,412
"2024.04","중구",영주1동,1968
"2024.04","중구",영주2동,1689
"2024.04","서구",소계,26094
"2024.04","서구",동대신1동,1221
"2024.04","서구",동대신2동,1610
"2024.04","서구",동대신3동,1963
"2024.04","서구",서대신1동,2617
"2024.04","서구",서대신3동,1018
"2024.04","서구",서대신4동,945
"2024.04","서구",부민동,2442
"2024.04","서구",아미동,2615
"2024.04","서구",초장동,1495
"2024.04","서구",충무동,3182
"2024.04","서구",남부민1동,1413
"2024.04","서구",남부민2동,2302
"2024.04","서구",암남동,3271
"2024.04","동구",소계,24336
"2024.04","동구",초량1동,1931
"2024.04","동구",초량2동,1952
"2024.04","동구",초량3동,3080
"2024.04","동구",초량6동,1565
"2024.04","동구",수정1동,971
"2024.04","동구",수정2동,2321
"2024.04","동구",수정4동,1194
"2024.04","동구",수정5동,1306
"2024.04","동구",좌천동,2592
"2024.04","동구",범일1동,3195
"2024.04","동구",범일2동,2616
"2024.04","동구",범일5동,1613
"2024.04","영도구",소계,24928
"2024.04","영도구",남항동,2902
"2024.04","영도구",영선1동,766
"2024.04","영도구",영선2동,1399
"2024.04","영도구",신선동,2310
"2024.04","영도구",봉래1동,1520
"2024.04","영도구",봉래2동,1387
"2024.04","영도구",청학1동,1245
"2024.04","영도구",청학2동,2998
"2024.04","영도구",동삼1동,5853
"2024.04","영도구",동삼2동,1241
"2024.04","영도구",동삼3동,3307
"2024.04","부산진구",소계,86864
"2024.04","부산진구",부전1동,7724
"2024.04","부산진구",부전2동,4983
"2024.04","부산진구",연지동,3128
"2024.04","부산진구",초읍동,3823
"2024.04","부산진구",양정1동,3953
"2024.04","부산진구",양정2동,5735
"2024.04","부산진구",전포1동,7201
"2024.04","부산진구",전포2동,7024
"2024.04","부산진구",부암1동,3805
"2024.04","부산진구",부암3동,2331
"2024.04","부산진구",당감1동,3833
"2024.04","부산진구",당감2동,1901
"2024.04","부산진구",당감4동,1932
"2024.04","부산진구",가야1동,5033
"2024.04","부산진구",가야2동,2811
"2024.04","부산진구",개금1동,5298
"2024.04","부산진구",개금2동,1981
"2024.04","부산진구",개금3동,4395
"2024.04","부산진구",범천1동,4756
"2024.04","부산진구",범천2동,5217
"2024.04","동래구",소계,43236
"2024.04","동래구",수민동,4391
"2024.04","동래구",복산동,1975
"2024.04","동래구",명륜동,2603
"2024.04","동래구",온천1동,7334
"2024.04","동래구",온천2동,2785
"2024.04","동래구",온천3동,7028
"2024.04","동래구",사직1동,1969
"2024.04","동래구",사직2동,1455
"2024.04","동래구",사직3동,2908
"2024.04","동래구",안락1동,2937
"2024.04","동래구",안락2동,3250
"2024.04","동래구",명장1동,2289
"2024.04","동래구",명장2동,2312
"2024.04","남구",소계,48570
"2024.04","남구",대연1동,6011
"2024.04","남구",대연3동,8975
"2024.04","남구",대연4동,2297
"2024.04","남구",대연5동,4217
"2024.04","남구",대연6동,1601
"2024.04","남구",용호1동,4599
"2024.04","남구",용호2동,2290
"2024.04","남구",용호3동,2327
"2024.04","남구",용호4동,1374
"2024.04","남구",용당동,1225
"2024.04","남구",감만1동,1354
"2024.04","남구",감만2동,1489
"2024.04","남구",우암동,2096
"2024.04","남구",문현1동,1575
"2024.04","남구",문현2동,3118
"2024.04","남구",문현3동,2247
"2024.04","남구",문현4동,1775
"2024.04","북구",소계,44093
"2024.04","북구",구포1동,3816
"2024.04","북구",구포2동,4790
"2024.04","북구",구포3동,3840
"2024.04","북구",금곡동,7881
"2024.04","북구",화명1동,2160
"2024.04","북구",화명2동,2183
"2024.04","북구",화명3동,2349
"2024.04","북구",덕천1동,3634
"2024.04","북구",덕천2동,3669
"2024.04","북구",덕천3동,2790
"2024.04","북구",만덕1동,2108
"2024.04","북구",만덕2동,3060
"2024.04","북구",만덕3동,1813
"2024.04","해운대구",소계,61046
"2024.04","해운대구",우1동,4702
"2024.04","해운대구",우2동,2926
"2024.04","해운대구",우3동,2483
"2024.04","해운대구",중1동,4705
"2024.04","해운대구",중2동,3034
"2024.04","해운대구",좌1동,2989
"2024.04","해운대구",좌2동,5557
"2024.04","해운대구",좌3동,1800
"2024.04","해운대구",좌4동,1971
"2024.04","해운대구",송정동,2226
"2024.04","해운대구",반여1동,3217
"2024.04","해운대구",반여2동,3466
"2024.04","해운대구",반여3동,2277
"2024.04","해운대구",반여4동,1093
"2024.04","해운대구",반송1동,4369
"2024.04","해운대구",반송2동,5725
"2024.04","해운대구",재송1동,4053
"2024.04","해운대구",재송2동,4453
"2024.04","사하구",소계,57215
"2024.04","사하구",괴정1동,3208
"2024.04","사하구",괴정2동,2494
"2024.04","사하구",괴정3동,3195
"2024.04","사하구",괴정4동,2186
"2024.04","사하구",당리동,3792
"2024.04","사하구",하단1동,5349
"2024.04","사하구",하단2동,7425
"2024.04","사하구",신평1동,3620
"2024.04","사하구",신평2동,2438
"2024.04","사하구",장림1동,1990
"2024.04","사하구",장림2동,4232
"2024.04","사하구",다대1동,6455
"2024.04","사하구",다대2동,4789
"2024.04","사하구",구평동,1318
"2024.04","사하구",감천1동,2925
"2024.04","사하구",감천2동,1799
"2024.04","금정구",소계,47230
"2024.04","금정구",서1동,1720
"2024.04","금정구",서2동,2432
"2024.04","금정구",서3동,2812
"2024.04","금정구",금사회동동,2058
"2024.04","금정구",부곡1동,2235
"2024.04","금정구",부곡2동,3015
"2024.04","금정구",부곡3동,2641
"2024.04","금정구",부곡4동,2516
"2024.04","금정구",장전1동,7815
"2024.04","금정구",장전2동,4563
"2024.04","금정구",선두구동,623
"2024.04","금정구",청룡노포동,1678
"2024.04","금정구",남산동,6599
"2024.04","금정구",구서1동,2417
"2024.04","금정구",구서2동,3905
"2024.04","금정구",금성동,201
"2024.04","강서구",소계,23703
"2024.04","강서구",대저1동,2049
"2024.04","강서구",대저2동,1855
"2024.04","강서구",강동동,1465
"2024.04","강서구",명지1동,6151
"2024.04","강서구",명지2동,2077
"2024.04","강서구",가락동,704
"2024.04","강서구",녹산동,7828
"2024.04","강서구",가덕도동,1574
"2024.04","연제구",소계,38616
"2024.04","연제구",거제1동,3151
"2024.04","연제구",거제2동,1633
"2024.04","연제구",거제3동,1932
"2024.04","연제구",거제4동,1148
"2024.04","연제구",연산1동,2327
"2024.04","연제구",연산2동,4373
"2024.04","연제구",연산3동,2064
"2024.04","연제구",연산4동,4717
"2024.04","연제구",연산5동,7055
"2024.04","연제구",연산6동,3526
"2024.04","연제구",연산8동,2244
"2024.04","연제구",연산9동,4446
"2024.04","수영구",소계,41453
"2024.04","수영구",남천1동,2900
"2024.04","수영구",남천2동,1559
"2024.04","수영구",수영동,4142
"2024.04","수영구",망미1동,4611
"2024.04","수영구",망미2동,1937
"2024.04","수영구",광안1동,8726
"2024.04","수영구",광안2동,5218
"2024.04","수영구",광안3동,4166
"2024.04","수영구",광안4동,2664
"2024.04","수영구",민락동,5530
"2024.04","사상구",소계,44191
"2024.04","사상구",삼락동,1609
"2024.04","사상구",모라1동,4591
"2024.04","사상구",모라3동,4154
"2024.04","사상구",덕포1동,2321
"2024.04","사상구",덕포2동,2132
"2024.04","사상구",괘법동,8947
"2024.04","사상구",감전동,3679
"2024.04","사상구",주례1동,2211
"2024.04","사상구",주례2동,5833
"2024.04","사상구",주례3동,2048
"2024.04","사상구",학장동,4230
"2024.04","사상구",엄궁동,2436
"2024.04","기장군",소계,30278
"2024.04","기장군",기장읍,11673
"2024.04","기장군",장안읍,2886
"2024.04","기장군",정관읍,9620
"2024.04","기장군",일광읍,4440
"2024.04","기장군",철마면,1659
"2024.05","중구",소계,14874
"2024.05","중구",중앙동,2011
"2024.05","중구",동광동,1054
"2024.05","중구",대청동,2033
"2024.05","중구",보수동,3730
"2024.05","중구",부평동,1648
"2024.05","중구",광복동,334
"2024.05","중구",남포동,406
"2024.05","중구",영주1동,1970
"2024.05","중구",영주2동,1688
"2024.05","서구",소계,26033
"2024.05","서구",동대신1동,1216
"2024.05","서구",동대신2동,1610
"2024.05","서구",동대신3동,1965
"2024.05","서구",서대신1동,2620
"2024.05","서구",서대신3동,1012
"2024.05","서구",서대신4동,938
"2024.05","서구",부민동,2433
"2024.05","서구",아미동,2607
"2024.05","서구",초장동,1486
"2024.05","서구",충무동,3178
"2024.05","서구",남부민1동,1415
"2024.05","서구",남부민2동,2288
"2024.05","서구",암남동,3265
"2024.05","동구",소계,24375
"2024.05","동구",초량1동,1948
"2024.05","동구",초량2동,1966
"2024.05","동구",초량3동,3094
"2024.05","동구",초량6동,1555
"2024.05","동구",수정1동,973
"2024.05","동구",수정2동,2329
"2024.05","동구",수정4동,1201
"2024.05","동구",수정5동,1297
"2024.05","동구",좌천동,2587
"2024.05","동구",범일1동,3209
"2024.05","동구",범일2동,2618
"2024.05","동구",범일5동,1598
"2024.05","영도구",소계,24933
"2024.05","영도구",남항동,2883
"2024.05","영도구",영선1동,772
"2024.05","영도구",영선2동,1404
"2024.05","영도구",신선동,2306
"2024.05","영도구",봉래1동,1514
"2024.05","영도구",봉래2동,1389
"2024.05","영도구",청학1동,1236
"2024.05","영도구",청학2동,2996
"2024.05","영도구",동삼1동,5861
"2024.05","영도구",동삼2동,1255
"2024.05","영도구",동삼3동,3317
"2024.05","부산진구",소계,87107
"2024.05","부산진구",부전1동,7765
"2024.05","부산진구",부전2동,4967
"2024.05","부산진구",연지동,3116
"2024.05","부산진구",초읍동,3826
"2024.05","부산진구",양정1동,4027
"2024.05","부산진구",양정2동,5748
"2024.05","부산진구",전포1동,7208
"2024.05","부산진구",전포2동,7031
"2024.05","부산진구",부암1동,3800
"2024.05","부산진구",부암3동,2393
"2024.05","부산진구",당감1동,3840
"2024.05","부산진구",당감2동,1904
"2024.05","부산진구",당감4동,1936
"2024.05","부산진구",가야1동,5050
"2024.05","부산진구",가야2동,2811
"2024.05","부산진구",개금1동,5312
"2024.05","부산진구",개금2동,1989
"2024.05","부산진구",개금3동,4422
"2024.05","부산진구",범천1동,4785
"2024.05","부산진구",범천2동,5177
"2024.05","동래구",소계,43261
"2024.05","동래구",수민동,4441
"2024.05","동래구",복산동,1967
"2024.05","동래구",명륜동,2581
"2024.05","동래구",온천1동,7320
"2024.05","동래구",온천2동,2788
"2024.05","동래구",온천3동,7009
"2024.05","동래구",사직1동,1974
"2024.05","동래구",사직2동,1454
"2024.05","동래구",사직3동,2919
"2024.05","동래구",안락1동,2927
"2024.05","동래구",안락2동,3258
"2024.05","동래구",명장1동,2293
"2024.05","동래구",명장2동,2330
"2024.05","남구",소계,48626
"2024.05","남구",대연1동,6017
"2024.05","남구",대연3동,9087
"2024.05","남구",대연4동,2301
"2024.05","남구",대연5동,4197
"2024.05","남구",대연6동,1589
"2024.05","남구",용호1동,4597
"2024.05","남구",용호2동,2257
"2024.05","남구",용호3동,2338
"2024.05","남구",용호4동,1383
"2024.05","남구",용당동,1222
"2024.05","남구",감만1동,1330
"2024.05","남구",감만2동,1490
"2024.05","남구",우암동,2088
"2024.05","남구",문현1동,1576
"2024.05","남구",문현2동,3117
"2024.05","남구",문현3동,2253
"2024.05","남구",문현4동,1784
"2024.05","북구",소계,44229
"2024.05","북구",구포1동,3818
"2024.05","북구",구포2동,4829
"2024.05","북구",구포3동,3858
"2024.05","북구",금곡동,7903
"2024.05","북구",화명1동,2173
"2024.05","북구",화명2동,2183
"2024.05","북구",화명3동,2337
"2024.05","북구",덕천1동,3641
"2024.05","북구",덕천2동,3690
"2024.05","북구",덕천3동,2812
"2024.05","북구",만덕1동,2108
"2024.05","북구",만덕2동,3054
"2024.05","북구",만덕3동,1823
"2024.05","해운대구",소계,61107
"2024.05","해운대구",우1동,4693
"2024.05","해운대구",우2동,2907
"2024.05","해운대구",우3동,2505
"2024.05","해운대구",중1동,4707
"2024.05","해운대구",중2동,3030
"2024.05","해운대구",좌1동,2986
"2024.05","해운대구",좌2동,5559
"2024.05","해운대구",좌3동,1806
"2024.05","해운대구",좌4동,1980
"2024.05","해운대구",송정동,2225
"2024.05","해운대구",반여1동,3241
"2024.05","해운대구",반여2동,3452
"2024.05","해운대구",반여3동,2277
"2024.05","해운대구",반여4동,1093
"2024.05","해운대구",반송1동,4383
"2024.05","해운대구",반송2동,5724
"2024.05","해운대구",재송1동,4073
"2024.05","해운대구",재송2동,4466
"2024.05","사하구",소계,57351
"2024.05","사하구",괴정1동,3218
"2024.05","사하구",괴정2동,2507
"2024.05","사하구",괴정3동,3194
"2024.05","사하구",괴정4동,2196
"2024.05","사하구",당리동,3792
"2024.05","사하구",하단1동,5352
"2024.05","사하구",하단2동,7453
"2024.05","사하구",신평1동,3611
"2024.05","사하구",신평2동,2434
"2024.05","사하구",장림1동,1986
"2024.05","사하구",장림2동,4251
"2024.05","사하구",다대1동,6485
"2024.05","사하구",다대2동,4789
"2024.05","사하구",구평동,1330
"2024.05","사하구",감천1동,2941
"2024.05","사하구",감천2동,1812
"2024.05","금정구",소계,47422
"2024.05","금정구",서1동,1714
"2024.05","금정구",서2동,2420
"2024.05","금정구",서3동,2833
"2024.05","금정구",금사회동동,2057
"2024.05","금정구",부곡1동,2236
"2024.05","금정구",부곡2동,3033
"2024.05","금정구",부곡3동,2665
"2024.05","금정구",부곡4동,2517
"2024.05","금정구",장전1동,7878
"2024.05","금정구",장전2동,4587
"2024.05","금정구",선두구동,623
"2024.05","금정구",청룡노포동,1682
"2024.05","금정구",남산동,6630
"2024.05","금정구",구서1동,2430
"2024.05","금정구",구서2동,3914
"2024.05","금정구",금성동,203
"2024.05","강서구",소계,23715
"2024.05","강서구",대저1동,2040
"2024.05","강서구",대저2동,1853
"2024.05","강서구",강동동,1492
"2024.05","강서구",명지1동,6148
"2024.05","강서구",명지2동,2075
"2024.05","강서구",가락동,699
"2024.05","강서구",녹산동,7836
"2024.05","강서구",가덕도동,1572
"2024.05","연제구",소계,38762
"2024.05","연제구",거제1동,3165
"2024.05","연제구",거제2동,1675
"2024.05","연제구",거제3동,1957
"2024.05","연제구",거제4동,1162
"2024.05","연제구",연산1동,2336
"2024.05","연제구",연산2동,4364
"2024.05","연제구",연산3동,2057
"2024.05","연제구",연산4동,4734
"2024.05","연제구",연산5동,7066
"2024.05","연제구",연산6동,3528
"2024.05","연제구",연산8동,2242
"2024.05","연제구",연산9동,4476
"2024.05","수영구",소계,41486
"2024.05","수영구",남천1동,2915
"2024.05","수영구",남천2동,1576
"2024.05","수영구",수영동,4120
"2024.05","수영구",망미1동,4613
"2024.05","수영구",망미2동,1928
"2024.05","수영구",광안1동,8749
"2024.05","수영구",광안2동,5237
"2024.05","수영구",광안3동,4157
"2024.05","수영구",광안4동,2684
"2024.05","수영구",민락동,5507
"2024.05","사상구",소계,44341
"2024.05","사상구",삼락동,1617
"2024.05","사상구",모라1동,4611
"2024.05","사상구",모라3동,4160
"2024.05","사상구",덕포1동,2322
"2024.05","사상구",덕포2동,2143
"2024.05","사상구",괘법동,8984
"2024.05","사상구",감전동,3689
"2024.05","사상구",주례1동,2214
"2024.05","사상구",주례2동,5858
"2024.05","사상구",주례3동,2064
"2024.05","사상구",학장동,4251
"2024.05","사상구",엄궁동,2428
"2024.05","기장군",소계,30317
"2024.05","기장군",기장읍,11720
"2024.05","기장군",장안읍,2874
"2024.05","기장군",정관읍,9596
"2024.05","기장군",일광읍,4465
"2024.05","기장군",철마면,1662
"2024.06","중구",소계,14896
"2024.06","중구",중앙동,2010
"2024.06","중구",동광동,1046
"2024.06","중구",대청동,2037
"2024.06","중구",보수동,3758
"2024.06","중구",부평동,1643
"2024.06","중구",광복동,335
"2024.06","중구",남포동,404
"2024.06","중구",영주1동,1975
"2024.06","중구",영주2동,1688
"2024.06","서구",소계,26059
"2024.06","서구",동대신1동,1218
"2024.06","서구",동대신2동,1614
"2024.06","서구",동대신3동,1966
"2024.06","서구",서대신1동,2623
"2024.06","서구",서대신3동,1009
"2024.06","서구",서대신4동,932
"2024.06","서구",부민동,2441
"2024.06","서구",아미동,2615
"2024.06","서구",초장동,1482
"2024.06","서구",충무동,3197
"2024.06","서구",남부민1동,1405
"2024.06","서구",남부민2동,2289
"2024.06","서구",암남동,3268
"2024.06","동구",소계,24376
"2024.06","동구",초량1동,1949
"2024.06","동구",초량2동,1967
"2024.06","동구",초량3동,3108
"2024.06","동구",초량6동,1559
"2024.06","동구",수정1동,984
"2024.06","동구",수정2동,2335
"2024.06","동구",수정4동,1198
"2024.06","동구",수정5동,1295
"2024.06","동구",좌천동,2586
"2024.06","동구",범일1동,3198
"2024.06","동구",범일2동,2607
"2024.06","동구",범일5동,1590
"2024.06","영도구",소계,24897
"2024.06","영도구",남항동,2862
"2024.06","영도구",영선1동,771
"2024.06","영도구",영선2동,1400
"2024.06","영도구",신선동,2310
"2024.06","영도구",봉래1동,1514
"2024.06","영도구",봉래2동,1375
"2024.06","영도구",청학1동,1238
"2024.06","영도구",청학2동,2995
"2024.06","영도구",동삼1동,5860
"2024.06","영도구",동삼2동,1251
"2024.06","영도구",동삼3동,3321
"2024.06","부산진구",소계,87316
"2024.06","부산진구",부전1동,7775
"2024.06","부산진구",부전2동,4983
"2024.06","부산진구",연지동,3121
"2024.06","부산진구",초읍동,3912
"2024.06","부산진구",양정1동,4024
"2024.06","부산진구",양정2동,5770
"2024.06","부산진구",전포1동,7211
"2024.06","부산진구",전포2동,7016
"2024.06","부산진구",부암1동,3818
"2024.06","부산진구",부암3동,2415
"2024.06","부산진구",당감1동,3852
"2024.06","부산진구",당감2동,1895
"2024.06","부산진구",당감4동,1947
"2024.06","부산진구",가야1동,5056
"2024.06","부산진구",가야2동,2812
"2024.06","부산진구",개금1동,5294
"2024.06","부산진구",개금2동,1996
"2024.06","부산진구",개금3동,4429
"2024.06","부산진구",범천1동,4807
"2024.06","부산진구",범천2동,5183
"2024.06","동래구",소계,43348
"2024.06","동래구",수민동,4473
"2024.06","동래구",복산동,1969
"2024.06","동래구",명륜동,2579
"2024.06","동래구",온천1동,7292
"2024.06","동래구",온천2동,2787
"2024.06","동래구",온천3동,7014
"2024.06","동래구",사직1동,2001
"2024.06","동래구",사직2동,1462
"2024.06","동래구",사직3동,2938
"2024.06","동래구",안락1동,2934
"2024.06","동래구",안락2동,3264
"2024.06","동래구",명장1동,2301
"2024.06","동래구",명장2동,2334
"2024.06","남구",소계,48665
"2024.06","남구",대연1동,6023
"2024.06","남구",대연3동,9096
"2024.06","남구",대연4동,2286
"2024.06","남구",대연5동,4177
"2024.06","남구",대연6동,1631
"2024.06","남구",용호1동,4614
"2024.06","남구",용호2동,2258
"2024.06","남구",용호3동,2340
"2024.06","남구",용호4동,1395
"2024.06","남구",용당동,1226
"2024.06","남구",감만1동,1320
"2024.06","남구",감만2동,1490
"2024.06","남구",우암동,2082
"2024.06","남구",문현1동,1577
"2024.06","남구",문현2동,3108
"2024.06","남구",문현3동,2247
"2024.06","남구",문현4동,1795
"2024.06","북구",소계,44262
"2024.06","북구",구포1동,3813
"2024.06","북구",구포2동,4842
"2024.06","북구",구포3동,3851
"2024.06","북구",금곡동,7914
"2024.06","북구",화명1동,2182
"2024.06","북구",화명2동,2180
"2024.06","북구",화명3동,2345
"2024.06","북구",덕천1동,3654
"2024.06","북구",덕천2동,3687
"2024.06","북구",덕천3동,2800
"2024.06","북구",만덕1동,2104
"2024.06","북구",만덕2동,3063
"2024.06","북구",만덕3동,1827
"2024.06","해운대구",소계,61235
"2024.06","해운대구",우1동,4710
"2024.06","해운대구",우2동,2926
"2024.06","해운대구",우3동,2511
"2024.06","해운대구",중1동,4724
"2024.06","해운대구",중2동,3038
"2024.06","해운대구",좌1동,2992
"2024.06","해운대구",좌2동,5577
"2024.06","해운대구",좌3동,1821
"2024.06","해운대구",좌4동,1984
"2024.06","해운대구",송정동,2225
"2024.06","해운대구",반여1동,3264
"2024.06","해운대구",반여2동,3442
"2024.06","해운대구",반여3동,2275
"2024.06","해운대구",반여4동,1107
"2024.06","해운대구",반송1동,4373
"2024.06","해운대구",반송2동,5720
"2024.06","해운대구",재송1동,4097
"2024.06","해운대구",재송2동,4449
"2024.06","사하구",소계,57405
"2024.06","사하구",괴정1동,3215
"2024.06","사하구",괴정2동,2515
"2024.06","사하구",괴정3동,3195
"2024.06","사하구",괴정4동,2208
"2024.06","사하구",당리동,3802
"2024.06","사하구",하단1동,5350
"2024.06","사하구",하단2동,7459
"2024.06","사하구",신평1동,3606
"2024.06","사하구",신평2동,2435
"2024.06","사하구",장림1동,1992
"2024.06","사하구",장림2동,4227
"2024.06","사하구",다대1동,6503
"2024.06","사하구",다대2동,4810
"2024.06","사하구",구평동,1334
"2024.06","사하구",감천1동,2933
"2024.06","사하구",감천2동,1821
"2024.06","금정구",소계,47432
"2024.06","금정구",서1동,1710
"2024.06","금정구",서2동,2402
"2024.06","금정구",서3동,2848
"2024.06","금정구",금사회동동,2051
"2024.06","금정구",부곡1동,2223
"2024.06","금정구",부곡2동,3044
"2024.06","금정구",부곡3동,2652
"2024.06","금정구",부곡4동,2528
"2024.06","금정구",장전1동,7906
"2024.06","금정구",장전2동,4563
"2024.06","금정구",선두구동,624
"2024.06","금정구",청룡노포동,1684
"2024.06","금정구",남산동,6627
"2024.06","금정구",구서1동,2438
"2024.06","금정구",구서2동,3927
"2024.06","금정구",금성동,205
"2024.06","강서구",소계,23718
"2024.06","강서구",대저1동,2031
"2024.06","강서구",대저2동,1837
"2024.06","강서구",강동동,1489
"2024.06","강서구",명지1동,6178
"2024.06","강서구",명지2동,2061
"2024.06","강서구",가락동,702
"2024.06","강서구",녹산동,7847
"2024.06","강서구",가덕도동,1573
"2024.06","연제구",소계,38853
"2024.06","연제구",거제1동,3176
"2024.06","연제구",거제2동,1717
"2024.06","연제구",거제3동,1960
"2024.06","연제구",거제4동,1166
"2024.06","연제구",연산1동,2324
"2024.06","연제구",연산2동,4382
"2024.06","연제구",연산3동,2060
"2024.06","연제구",연산4동,4736
"2024.06","연제구",연산5동,7080
"2024.06","연제구",연산6동,3540
"2024.06","연제구",연산8동,2246
"2024.06","연제구",연산9동,4466
"2024.06","수영구",소계,41532
"2024.06","수영구",남천1동,2928
"2024.06","수영구",남천2동,1585
"2024.06","수영구",수영동,4127
"2024.06","수영구",망미1동,4624
