year,month,address_gu,sub_address,prev_year_call_med
2021,5,강서구,대저2동,1.0
2021,5,강서구,대항동,1.0
2021,5,강서구,동선동,1.0
2021,5,강서구,명지동,1.0
2021,5,강서구,미음동,2.0
2021,5,강서구,범방동,1.0
2021,5,강서구,봉림동,1.0
2021,5,강서구,생곡동,1.0
2021,5,강서구,성북동,1.0
2021,5,강서구,송정동,1.5
2021,5,강서구,식만동,1.0
2021,5,강서구,신호동,1.0
2021,5,강서구,죽동동,1.0
2021,5,강서구,죽림동,1.0
2021,5,강서구,지사동,1.0
2021,5,강서구,천성동,1.0
2021,5,강서구,화전동,1.5
2021,5,금정구,구서동,1.0
2021,5,금정구,금사동,1.0
2021,5,금정구,금성동,1.0
2021,5,금정구,남산동,1.0
2021,5,금정구,노포동,1.0
2021,5,금정구,두구동,1.0
2021,5,금정구,부곡동,1.0
2021,5,금정구,서동,1.0
2021,5,금정구,선동,1.0
2021,5,금정구,오륜동,1.0
2021,5,금정구,장전동,1.0
2021,5,금정구,청룡동,1.0
2021,5,금정구,회동동,1.0
2021,5,기장군,기장읍,2.0
2021,5,기장군,일광읍,1.0
2021,5,기장군,장안읍,1.0
2021,5,기장군,정관읍,2.0
2021,5,기장군,철마면,1.0
2021,5,남구,감만동,1.0
2021,5,남구,대연동,2.0
2021,5,남구,문현동,1.0
2021,5,남구,용당동,1.0
2021,5,남구,용호동,1.0
2021,5,남구,우암동,1.0
2021,5,동구,범일동,1.0
2021,5,동구,수정동,1.0
2021,5,동구,좌천동,1.0
2021,5,동구,초량동,1.0
2021,5,동래구,낙민동,1.0
2021,5,동래구,명륜동,1.0
2021,5,동래구,명장동,2.0
2021,5,동래구,복천동,1.0
2021,5,동래구,사직동,1.0
2021,5,동래구,수안동,1.0
2021,5,동래구,안락동,1.0
2021,5,동래구,온천동,2.0
2021,5,동래구,칠산동,1.0
2021,5,부산진구,가야동,2.0
2021,5,부산진구,개금동,2.0
2021,5,부산진구,당감동,1.0
2021,5,부산진구,범전동,1.0
2021,5,부산진구,범천동,1.0
2021,5,부산진구,부암동,1.0
2021,5,부산진구,부전동,2.0
2021,5,부산진구,양정동,1.0
2021,5,부산진구,연지동,1.0
2021,5,부산진구,전포동,1.0
2021,5,부산진구,초읍동,1.0
2021,5,북구,구포동,2.0
2021,5,북구,금곡동,1.0
2021,5,북구,덕천동,2.0
2021,5,북구,만덕동,1.0
2021,5,북구,화명동,2.0
2021,5,사상구,감전동,1.0
2021,5,사상구,괘법동,1.0
2021,5,사상구,덕포동,1.0
2021,5,사상구,모라동,2.0
2021,5,사상구,삼락동,1.0
2021,5,사상구,엄궁동,1.0
2021,5,사상구,주례동,1.5
2021,5,사상구,학장동,1.0
2021,5,사하구,감천동,1.0
2021,5,사하구,괴정동,1.0
2021,5,사하구,구평동,1.0
2021,5,사하구,다대동,1.0
2021,5,사하구,당리동,1.0
2021,5,사하구,신평동,2.0
2021,5,사하구,장림동,2.0
2021,5,사하구,하단동,1.0
2021,5,서구,남부민동,1.0
2021,5,서구,동대신동,1.0
2021,5,서구,부민동,1.0
2021,5,서구,부용동,1.0
2021,5,서구,서대신동,1.0
2021,5,서구,아미동,1.0
2021,5,서구,암남동,1.0
2021,5,서구,초장동,1.5
2021,5,서구,충무동,1.0
2021,5,서구,토성동,1.0
2021,5,수영구,광안동,2.0
2021,5,수영구,남천동,1.0
2021,5,수영구,망미동,1.0
2021,5,수영구,민락동,1.0
2021,5,수영구,수영동,1.0
2021,5,연제구,거제동,1.0
2021,5,연제구,연산동,4.0
2021,5,영도구,남항동,1.0
2021,5,영도구,대교동,1.0
2021,5,영도구,대평동,1.0
2021,5,영도구,동삼동,2.0
2021,5,영도구,봉래동,1.0
2021,5,영도구,신선동,1.0
2021,5,영도구,영선동,1.0
2021,5,영도구,청학동,1.0
2021,5,중구,광복동,1.0
2021,5,중구,남포동,1.0
2021,5,중구,대창동,1.0
2021,5,중구,대청동,1.0
2021,5,중구,동광동,1.0
2021,5,중구,보수동,1.0
2021,5,중구,부평동,1.0
2021,5,중구,신창동,1.0
2021,5,중구,영주동,1.0
2021,5,중구,중앙동,1.0
2021,5,중구,창선동,1.0
2021,5,해운대구,반송동,2.0
2021,5,해운대구,반여동,1.0
2021,5,해운대구,석대동,2.0
2021,5,해운대구,송정동,1.0
2021,5,해운대구,우동,3.0
2021,5,해운대구,재송동,1.0
2021,5,해운대구,좌동,1.0
2021,5,해운대구,중동,1.0
2021,6,강서구,강동동,1.0
2021,6,강서구,구랑동,1.0
2021,6,강서구,녹산동,1.0
2021,6,강서구,눌차동,1.0
2021,6,강서구,대저1동,1.0
2021,6,강서구,대저2동,1.0
2021,6,강서구,대항동,1.0
2021,6,강서구,동선동,1.0
2021,6,강서구,명지동,1.5
2021,6,강서구,미음동,1.0
2021,6,강서구,범방동,1.0
2021,6,강서구,봉림동,1.0
2021,6,강서구,생곡동,1.0
2021,6,강서구,성북동,1.0
2021,6,강서구,송정동,1.0
2021,6,강서구,식만동,1.0
2021,6,강서구,신호동,1.0
2021,6,강서구,죽동동,1.0
2021,6,강서구,죽림동,1.0
2021,6,강서구,지사동,1.0
2021,6,강서구,천성동,1.0
2021,6,강서구,화전동,1.0
2021,6,금정구,구서동,1.0
2021,6,금정구,금사동,1.0
2021,6,금정구,금성동,1.0
2021,6,금정구,남산동,1.0
2021,6,금정구,노포동,1.0
2021,6,금정구,두구동,1.0
2021,6,금정구,부곡동,2.0
2021,6,금정구,서동,1.0
2021,6,금정구,선동,1.0
2021,6,금정구,오륜동,1.0
2021,6,금정구,장전동,1.0
2021,6,금정구,청룡동,1.0
2021,6,금정구,회동동,1.0
2021,6,기장군,기장읍,2.0
2021,6,기장군,일광읍,1.5
2021,6,기장군,장안읍,1.0
2021,6,기장군,정관읍,2.0
2021,6,기장군,철마면,1.0
2021,6,남구,감만동,1.0
2021,6,남구,대연동,2.0
2021,6,남구,문현동,1.0
2021,6,남구,용당동,1.0
2021,6,남구,용호동,1.0
2021,6,남구,우암동,1.0
2021,6,동구,범일동,1.0
2021,6,동구,수정동,1.0
2021,6,동구,좌천동,1.0
2021,6,동구,초량동,2.0
2021,6,동래구,낙민동,1.0
2021,6,동래구,명륜동,1.0
2021,6,동래구,명장동,1.0
2021,6,동래구,복천동,1.0
2021,6,동래구,사직동,1.0
2021,6,동래구,수안동,1.0
2021,6,동래구,안락동,1.0
2021,6,동래구,온천동,2.0
2021,6,동래구,칠산동,1.0
2021,6,부산진구,가야동,2.0
2021,6,부산진구,개금동,1.0
2021,6,부산진구,당감동,1.0
2021,6,부산진구,범전동,1.0
2021,6,부산진구,범천동,2.0
2021,6,부산진구,부암동,1.0
2021,6,부산진구,부전동,2.0
2021,6,부산진구,양정동,2.0
2021,6,부산진구,연지동,1.5
2021,6,부산진구,전포동,2.0
2021,6,부산진구,초읍동,1.0
2021,6,북구,구포동,2.0
2021,6,북구,금곡동,1.0
2021,6,북구,덕천동,1.5
2021,6,북구,만덕동,1.0
2021,6,북구,화명동,2.0
2021,6,사상구,감전동,1.0
2021,6,사상구,괘법동,1.0
2021,6,사상구,덕포동,1.0
2021,6,사상구,모라동,1.5
2021,6,사상구,삼락동,1.0
2021,6,사상구,엄궁동,1.0
2021,6,사상구,주례동,2.0
2021,6,사상구,학장동,1.0
2021,6,사하구,감천동,1.5
2021,6,사하구,괴정동,2.0
2021,6,사하구,구평동,1.0
2021,6,사하구,다대동,2.0
2021,6,사하구,당리동,1.0
2021,6,사하구,신평동,2.5
2021,6,사하구,장림동,1.0
2021,6,사하구,하단동,2.0
2021,6,서구,남부민동,1.0
2021,6,서구,동대신동,1.0
2021,6,서구,부민동,1.0
2021,6,서구,부용동,1.0
2021,6,서구,서대신동,1.0
2021,6,서구,아미동,1.0
2021,6,서구,암남동,1.0
2021,6,서구,초장동,1.0
2021,6,서구,충무동,1.0
2021,6,서구,토성동,1.0
2021,6,수영구,광안동,2.0
2021,6,수영구,남천동,1.0
2021,6,수영구,망미동,1.0
2021,6,수영구,민락동,1.0
2021,6,수영구,수영동,1.0
2021,6,연제구,거제동,1.5
2021,6,연제구,연산동,4.0
2021,6,영도구,남항동,1.0
2021,6,영도구,대교동,1.0
2021,6,영도구,대평동,1.0
2021,6,영도구,동삼동,1.0
2021,6,영도구,봉래동,1.0
2021,6,영도구,신선동,1.0
2021,6,영도구,영선동,1.0
2021,6,영도구,청학동,1.0
2021,6,중구,광복동,1.0
2021,6,중구,남포동,1.0
2021,6,중구,대창동,1.0
2021,6,중구,대청동,1.0
2021,6,중구,동광동,1.0
2021,6,중구,보수동,1.0
2021,6,중구,부평동,1.0
2021,6,중구,신창동,1.0
2021,6,중구,영주동,1.0
2021,6,중구,중앙동,1.0
2021,6,중구,창선동,1.0
2021,6,해운대구,반송동,1.0
2021,6,해운대구,반여동,1.0
2021,6,해운대구,석대동,1.0
2021,6,해운대구,송정동,1.0
2021,6,해운대구,우동,2.0
2021,6,해운대구,재송동,1.0
2021,6,해운대구,좌동,2.0
2021,6,해운대구,중동,2.0
2021,7,강서구,강동동,1.0
2021,7,강서구,구랑동,1.0
2021,7,강서구,녹산동,1.0
2021,7,강서구,눌차동,1.0
2021,7,강서구,대저1동,2.0
2021,7,강서구,대저2동,1.0
2021,7,강서구,대항동,1.0
2021,7,강서구,동선동,1.0
2021,7,강서구,명지동,1.0
2021,7,강서구,미음동,1.0
2021,7,강서구,범방동,1.0
2021,7,강서구,봉림동,1.0
2021,7,강서구,생곡동,1.0
2021,7,강서구,성북동,1.0
2021,7,강서구,송정동,1.0
2021,7,강서구,식만동,1.0
2021,7,강서구,신호동,1.0
2021,7,강서구,죽동동,1.0
2021,7,강서구,죽림동,1.0
2021,7,강서구,지사동,2.0
2021,7,강서구,천성동,1.0
2021,7,강서구,화전동,1.0
2021,7,금정구,구서동,1.5
2021,7,금정구,금사동,2.0
2021,7,금정구,금성동,1.0
2021,7,금정구,남산동,1.0
2021,7,금정구,노포동,1.0
2021,7,금정구,두구동,1.0
2021,7,금정구,부곡동,2.0
2021,7,금정구,서동,1.0
2021,7,금정구,선동,1.0
2021,7,금정구,오륜동,1.0
2021,7,금정구,장전동,1.0
2021,7,금정구,청룡동,1.0
2021,7,금정구,회동동,1.0
2021,7,기장군,기장읍,2.0
2021,7,기장군,일광읍,1.0
2021,7,기장군,장안읍,1.0
2021,7,기장군,정관읍,2.0
2021,7,기장군,철마면,1.0
2021,7,남구,감만동,1.0
2021,7,남구,대연동,3.0
2021,7,남구,문현동,2.0
2021,7,남구,용당동,1.0
2021,7,남구,용호동,2.0
2021,7,남구,우암동,1.0
2021,7,동구,범일동,2.0
2021,7,동구,수정동,1.0
2021,7,동구,좌천동,1.0
2021,7,동구,초량동,2.0
2021,7,동래구,낙민동,1.0
2021,7,동래구,명륜동,1.0
2021,7,동래구,명장동,1.0
2021,7,동래구,복천동,1.0
2021,7,동래구,사직동,1.5
2021,7,동래구,수안동,2.0
2021,7,동래구,안락동,2.0
2021,7,동래구,온천동,2.0
2021,7,동래구,칠산동,1.0
2021,7,부산진구,가야동,3.0
2021,7,부산진구,개금동,2.0
2021,7,부산진구,당감동,2.0
2021,7,부산진구,범전동,1.0
2021,7,부산진구,범천동,2.0
2021,7,부산진구,부암동,1.0
2021,7,부산진구,부전동,2.0
2021,7,부산진구,양정동,1.0
2021,7,부산진구,연지동,1.5
2021,7,부산진구,전포동,2.0
2021,7,부산진구,초읍동,1.0
2021,7,북구,구포동,2.0
2021,7,북구,금곡동,1.0
2021,7,북구,덕천동,1.0
2021,7,북구,만덕동,1.0
2021,7,북구,화명동,2.0
2021,7,사상구,감전동,1.0
2021,7,사상구,괘법동,1.0
2021,7,사상구,덕포동,1.0
2021,7,사상구,모라동,1.0
2021,7,사상구,삼락동,1.0
2021,7,사상구,엄궁동,2.0
2021,7,사상구,주례동,1.0
2021,7,사상구,학장동,1.0
2021,7,사하구,감천동,1.0
2021,7,사하구,괴정동,2.0
2021,7,사하구,구평동,1.0
2021,7,사하구,다대동,3.0
2021,7,사하구,당리동,1.0
2021,7,사하구,신평동,3.0
2021,7,사하구,장림동,2.0
2021,7,사하구,하단동,1.0
2021,7,서구,남부민동,1.0
2021,7,서구,동대신동,1.0
2021,7,서구,부민동,1.0
2021,7,서구,부용동,1.0
2021,7,서구,서대신동,1.0
2021,7,서구,아미동,1.0
2021,7,서구,암남동,1.0
2021,7,서구,초장동,1.0
2021,7,서구,충무동,1.0
2021,7,서구,토성동,1.0
2021,7,수영구,광안동,2.0
2021,7,수영구,남천동,1.0
2021,7,수영구,망미동,1.0
2021,7,수영구,민락동,1.0
2021,7,수영구,수영동,1.0
2021,7,연제구,거제동,2.0
2021,7,연제구,연산동,5.0
2021,7,영도구,남항동,1.0
2021,7,영도구,대교동,1.0
2021,7,영도구,대평동,1.0
2021,7,영도구,동삼동,1.0
2021,7,영도구,봉래동,1.0
2021,7,영도구,신선동,1.0
2021,7,영도구,영선동,1.0
2021,7,영도구,청학동,1.0
2021,7,중구,광복동,1.0
2021,7,중구,남포동,1.0
2021,7,중구,대창동,1.0
2021,7,중구,대청동,1.0
2021,7,중구,동광동,1.0
2021,7,중구,보수동,1.0
2021,7,중구,부평동,1.0
2021,7,중구,신창동,1.0
2021,7,중구,영주동,1.0
2021,7,중구,중앙동,1.0
2021,7,중구,창선동,1.0
2021,7,해운대구,반송동,1.0
2021,7,해운대구,반여동,2.0
2021,7,해운대구,석대동,1.0
2021,7,해운대구,송정동,2.0
2021,7,해운대구,우동,3.0
2021,7,해운대구,재송동,1.0
2021,7,해운대구,좌동,1.5
2021,7,해운대구,중동,2.0
2021,8,강서구,강동동,1.0
2021,8,강서구,구랑동,1.0
2021,8,강서구,녹산동,1.0
2021,8,강서구,눌차동,1.0
2021,8,강서구,대저1동,1.0
2021,8,강서구,대저2동,1.0
2021,8,강서구,대항동,1.0
2021,8,강서구,동선동,1.0
2021,8,강서구,명지동,1.0
2021,8,강서구,미음동,1.0
2021,8,강서구,범방동,1.0
2021,8,강서구,봉림동,1.0
2021,8,강서구,생곡동,1.0
2021,8,강서구,성북동,1.5
2021,8,강서구,송정동,1.0
2021,8,강서구,식만동,1.0
2021,8,강서구,신호동,1.0
2021,8,강서구,죽동동,1.0
2021,8,강서구,죽림동,1.0
2021,8,강서구,지사동,1.0
2021,8,강서구,천성동,1.0
2021,8,강서구,화전동,2.0
2021,8,금정구,구서동,1.0
2021,8,금정구,금사동,1.0
2021,8,금정구,금성동,1.0
2021,8,금정구,남산동,1.0
2021,8,금정구,노포동,1.0
2021,8,금정구,두구동,1.0
2021,8,금정구,부곡동,2.0
2021,8,금정구,서동,1.0
2021,8,금정구,선동,1.0
2021,8,금정구,오륜동,1.0
2021,8,금정구,장전동,1.0
2021,8,금정구,청룡동,1.0
2021,8,금정구,회동동,1.0
2021,8,기장군,기장읍,2.0
2021,8,기장군,일광읍,1.0
2021,8,기장군,장안읍,1.0
2021,8,기장군,정관읍,2.0
2021,8,기장군,철마면,1.0
2021,8,남구,감만동,1.0
2021,8,남구,대연동,3.0
2021,8,남구,문현동,1.0
2021,8,남구,용당동,1.0
2021,8,남구,용호동,1.0
2021,8,남구,우암동,1.0
2021,8,동구,범일동,1.0
2021,8,동구,수정동,2.0
2021,8,동구,좌천동,1.0
2021,8,동구,초량동,1.0
2021,8,동래구,낙민동,1.0
2021,8,동래구,명륜동,1.0
2021,8,동래구,명장동,1.0
2021,8,동래구,복천동,1.0
2021,8,동래구,사직동,1.0
2021,8,동래구,수안동,1.0
2021,8,동래구,안락동,1.0
2021,8,동래구,온천동,2.0
2021,8,동래구,칠산동,1.0
2021,8,부산진구,가야동,1.0
2021,8,부산진구,개금동,1.0
2021,8,부산진구,당감동,1.0
2021,8,부산진구,범전동,1.0
2021,8,부산진구,범천동,2.0
2021,8,부산진구,부암동,1.5
2021,8,부산진구,부전동,3.0
2021,8,부산진구,양정동,2.0
2021,8,부산진구,연지동,1.0
2021,8,부산진구,전포동,2.0
2021,8,부산진구,초읍동,1.0
2021,8,북구,구포동,1.0
2021,8,북구,금곡동,1.0
2021,8,북구,덕천동,2.0
2021,8,북구,만덕동,1.0
2021,8,북구,화명동,1.0
2021,8,사상구,감전동,1.0
2021,8,사상구,괘법동,1.0
2021,8,사상구,덕포동,1.0
2021,8,사상구,모라동,1.0
2021,8,사상구,삼락동,1.0
2021,8,사상구,엄궁동,1.0
2021,8,사상구,주례동,2.0
2021,8,사상구,학장동,1.0
2021,8,사하구,감천동,1.0
2021,8,사하구,괴정동,2.0
2021,8,사하구,구평동,1.0
2021,8,사하구,다대동,1.0
2021,8,사하구,당리동,1.0
2021,8,사하구,신평동,2.0
2021,8,사하구,장림동,1.0
2021,8,사하구,하단동,2.0
2021,8,서구,남부민동,2.0
2021,8,서구,동대신동,1.0
2021,8,서구,부민동,1.0
2021,8,서구,부용동,1.0
2021,8,서구,서대신동,1.0
2021,8,서구,아미동,1.0
2021,8,서구,암남동,1.0
2021,8,서구,초장동,1.0
2021,8,서구,충무동,1.0
2021,8,서구,토성동,1.0
2021,8,수영구,광안동,2.0
2021,8,수영구,남천동,1.5
2021,8,수영구,망미동,1.0
2021,8,수영구,민락동,1.0
2021,8,수영구,수영동,1.0
2021,8,연제구,거제동,1.0
2021,8,연제구,연산동,4.0
2021,8,영도구,남항동,1.0
2021,8,영도구,대교동,1.0
2021,8,영도구,대평동,1.0
2021,8,영도구,동삼동,1.0
2021,8,영도구,봉래동,1.0
2021,8,영도구,신선동,1.0
2021,8,영도구,영선동,1.0
2021,8,영도구,청학동,1.0
2021,8,중구,광복동,1.0
2021,8,중구,남포동,1.0
2021,8,중구,대창동,1.0
2021,8,중구,대청동,1.0
2021,8,중구,동광동,1.0
2021,8,중구,보수동,1.0
2021,8,중구,부평동,1.0
2021,8,중구,신창동,1.0
2021,8,중구,영주동,1.0
2021,8,중구,중앙동,1.0
2021,8,중구,창선동,1.0
2021,8,해운대구,반송동,2.0
2021,8,해운대구,반여동,2.0
2021,8,해운대구,석대동,1.0
2021,8,해운대구,송정동,1.0
2021,8,해운대구,우동,3.0
2021,8,해운대구,재송동,1.0
2021,8,해운대구,좌동,2.0
2021,8,해운대구,중동,3.0
2021,9,강서구,강동동,1.0
2021,9,강서구,구랑동,1.0
2021,9,강서구,녹산동,1.0
2021,9,강서구,눌차동,1.0
2021,9,강서구,대저1동,1.0
2021,9,강서구,대저2동,1.0
2021,9,강서구,대항동,1.0
2021,9,강서구,동선동,1.0
2021,9,강서구,명지동,1.0
2021,9,강서구,미음동,1.0
2021,9,강서구,범방동,2.0
2021,9,강서구,봉림동,1.0
2021,9,강서구,생곡동,1.0
2021,9,강서구,성북동,1.0
2021,9,강서구,송정동,1.0
2021,9,강서구,식만동,4.0
2021,9,강서구,신호동,1.0
2021,9,강서구,죽동동,1.5
2021,9,강서구,죽림동,1.0
2021,9,강서구,지사동,1.0
2021,9,강서구,천성동,1.0
2021,9,강서구,화전동,1.0
2021,9,금정구,구서동,1.0
2021,9,금정구,금사동,1.0
2021,9,금정구,금성동,1.0
2021,9,금정구,남산동,1.5
2021,9,금정구,노포동,1.0
2021,9,금정구,두구동,1.5
2021,9,금정구,부곡동,1.0
2021,9,금정구,서동,2.0
2021,9,금정구,선동,2.0
2021,9,금정구,오륜동,1.0
2021,9,금정구,장전동,1.0
2021,9,금정구,청룡동,3.0
2021,9,금정구,회동동,1.0
2021,9,기장군,기장읍,2.0
2021,9,기장군,일광읍,2.0
2021,9,기장군,장안읍,1.0
2021,9,기장군,정관읍,2.0
2021,9,기장군,철마면,1.0
2021,9,남구,감만동,2.0
2021,9,남구,대연동,3.0
2021,9,남구,문현동,2.0
2021,9,남구,용당동,1.0
2021,9,남구,용호동,2.0
2021,9,남구,우암동,1.0
2021,9,동구,범일동,1.0
2021,9,동구,수정동,2.0
2021,9,동구,좌천동,1.0
2021,9,동구,초량동,2.0
2021,9,동래구,낙민동,1.5
2021,9,동래구,명륜동,1.0
2021,9,동래구,명장동,1.0
2021,9,동래구,복천동,1.5
2021,9,동래구,사직동,1.0
2021,9,동래구,수안동,1.0
2021,9,동래구,안락동,2.5
2021,9,동래구,온천동,2.0
2021,9,동래구,칠산동,1.0
2021,9,부산진구,가야동,2.0
2021,9,부산진구,개금동,2.0
2021,9,부산진구,당감동,2.0
2021,9,부산진구,범전동,1.0
2021,9,부산진구,범천동,2.0
2021,9,부산진구,부암동,2.0
2021,9,부산진구,부전동,3.0
2021,9,부산진구,양정동,1.0
2021,9,부산진구,연지동,1.0
2021,9,부산진구,전포동,2.0
2021,9,부산진구,초읍동,1.0
2021,9,북구,구포동,2.5
2021,9,북구,금곡동,1.0
2021,9,북구,덕천동,2.0
2021,9,북구,만덕동,2.0
2021,9,북구,화명동,2.0
2021,9,사상구,감전동,2.0
2021,9,사상구,괘법동,2.0
2021,9,사상구,덕포동,1.0
2021,9,사상구,모라동,1.0
2021,9,사상구,삼락동,1.0
2021,9,사상구,엄궁동,1.0
2021,9,사상구,주례동,2.0
2021,9,사상구,학장동,2.0
2021,9,사하구,감천동,2.0
2021,9,사하구,괴정동,3.0
2021,9,사하구,구평동,1.0
2021,9,사하구,다대동,2.5
2021,9,사하구,당리동,1.0
2021,9,사하구,신평동,2.0
2021,9,사하구,장림동,2.0
2021,9,사하구,하단동,3.0
2021,9,서구,남부민동,1.0
2021,9,서구,동대신동,1.0
2021,9,서구,부민동,1.0
2021,9,서구,부용동,1.0
2021,9,서구,서대신동,1.0
2021,9,서구,아미동,1.0
2021,9,서구,암남동,1.0
2021,9,서구,초장동,1.0
2021,9,서구,충무동,1.0
2021,9,서구,토성동,1.5
2021,9,수영구,광안동,3.0
2021,9,수영구,남천동,1.5
2021,9,수영구,망미동,1.0
2021,9,수영구,민락동,2.0
2021,9,수영구,수영동,1.0
2021,9,연제구,거제동,2.0
2021,9,연제구,연산동,4.0
2021,9,영도구,남항동,1.0
2021,9,영도구,대교동,1.0
2021,9,영도구,대평동,1.5
2021,9,영도구,동삼동,1.0
2021,9,영도구,봉래동,1.0
2021,9,영도구,신선동,1.0
2021,9,영도구,영선동,1.0
2021,9,영도구,청학동,1.0
2021,9,중구,광복동,2.5
2021,9,중구,남포동,1.0
2021,9,중구,대창동,1.0
2021,9,중구,대청동,1.0
2021,9,중구,동광동,1.0
2021,9,중구,보수동,1.0
2021,9,중구,부평동,1.0
2021,9,중구,신창동,1.0
2021,9,중구,영주동,1.0
2021,9,중구,중앙동,1.0
2021,9,중구,창선동,3.0
2021,9,해운대구,반송동,1.0
2021,9,해운대구,반여동,2.0
2021,9,해운대구,석대동,1.0
2021,9,해운대구,송정동,1.0
2021,9,해운대구,우동,2.0
2021,9,해운대구,재송동,1.5
2021,9,해운대구,좌동,2.0
2021,9,해운대구,중동,1.0
2021,10,강서구,강동동,1.0
2021,10,강서구,구랑동,1.0
2021,10,강서구,녹산동,1.0
2021,10,강서구,눌차동,0.0
2021,10,강서구,대저1동,1.0
2021,10,강서구,대저2동,1.0
2021,10,강서구,대항동,1.0
2021,10,강서구,동선동,1.0
2021,10,강서구,명지동,1.0
2021,10,강서구,미음동,1.0
2021,10,강서구,범방동,1.0
2021,10,강서구,봉림동,1.0
2021,10,강서구,생곡동,1.0
2021,10,강서구,성북동,1.0
2021,10,강서구,송정동,1.0
2021,10,강서구,식만동,1.0
2021,10,강서구,신호동,1.0
2021,10,강서구,죽동동,1.0
2021,10,강서구,죽림동,1.0
2021,10,강서구,지사동,1.0
2021,10,강서구,천성동,1.0
2021,10,강서구,화전동,1.0
2021,10,금정구,구서동,1.0
2021,10,금정구,금사동,1.0
2021,10,금정구,금성동,1.0
2021,10,금정구,남산동,1.0
2021,10,금정구,노포동,1.0
2021,10,금정구,두구동,1.0
2021,10,금정구,부곡동,1.0
2021,10,금정구,서동,1.0
2021,10,금정구,선동,1.0
2021,10,금정구,오륜동,1.0
2021,10,금정구,장전동,2.0
2021,10,금정구,청룡동,1.0
2021,10,금정구,회동동,1.0
2021,10,기장군,기장읍,2.0
2021,10,기장군,일광읍,1.0
2021,10,기장군,장안읍,1.0
2021,10,기장군,정관읍,2.0
2021,10,기장군,철마면,1.0
2021,10,남구,감만동,1.0
2021,10,남구,대연동,2.0
2021,10,남구,문현동,1.5
2021,10,남구,용당동,1.0
2021,10,남구,용호동,1.0
2021,10,남구,우암동,1.0
2021,10,동구,범일동,1.0
2021,10,동구,수정동,1.0
2021,10,동구,좌천동,1.0
2021,10,동구,초량동,1.0
2021,10,동래구,낙민동,1.0
2021,10,동래구,명륜동,1.0
2021,10,동래구,명장동,1.0
2021,10,동래구,복천동,1.0
2021,10,동래구,사직동,2.0
2021,10,동래구,수안동,1.0
2021,10,동래구,안락동,1.0
2021,10,동래구,온천동,2.0
2021,10,동래구,칠산동,1.0
2021,10,부산진구,가야동,1.0
2021,10,부산진구,개금동,1.0
2021,10,부산진구,당감동,1.0
2021,10,부산진구,범전동,1.0
2021,10,부산진구,범천동,1.0
2021,10,부산진구,부암동,2.0
2021,10,부산진구,부전동,3.0
2021,10,부산진구,양정동,1.0
2021,10,부산진구,연지동,1.0
2021,10,부산진구,전포동,2.0
2021,10,부산진구,초읍동,1.0
2021,10,북구,구포동,2.0
2021,10,북구,금곡동,1.0
2021,10,북구,덕천동,1.5
2021,10,북구,만덕동,1.0
2021,10,북구,화명동,2.0
2021,10,사상구,감전동,1.0
2021,10,사상구,괘법동,1.0
2021,10,사상구,덕포동,1.0
2021,10,사상구,모라동,1.0
2021,10,사상구,삼락동,1.0
2021,10,사상구,엄궁동,1.0
2021,10,사상구,주례동,1.5
2021,10,사상구,학장동,1.0
2021,10,사하구,감천동,1.0
2021,10,사하구,괴정동,1.5
2021,10,사하구,구평동,1.0
2021,10,사하구,다대동,1.5
2021,10,사하구,당리동,1.0
2021,10,사하구,신평동,2.0
2021,10,사하구,장림동,1.0
2021,10,사하구,하단동,1.0
2021,10,서구,남부민동,1.0
2021,10,서구,동대신동,1.0
2021,10,서구,부민동,1.0
2021,10,서구,부용동,1.0
2021,10,서구,서대신동,1.0
2021,10,서구,아미동,1.0
2021,10,서구,암남동,1.0
2021,10,서구,초장동,1.0
2021,10,서구,충무동,1.0
2021,10,서구,토성동,1.0
2021,10,수영구,광안동,2.0
2021,10,수영구,남천동,1.0
2021,10,수영구,망미동,1.0
2021,10,수영구,민락동,1.0
2021,10,수영구,수영동,1.0
2021,10,연제구,거제동,2.0
2021,10,연제구,연산동,4.0
2021,10,영도구,남항동,1.0
2021,10,영도구,대교동,1.0
2021,10,영도구,대평동,1.0
2021,10,영도구,동삼동,1.5
2021,10,영도구,봉래동,1.0
2021,10,영도구,신선동,1.0
2021,10,영도구,영선동,1.0
2021,10,영도구,청학동,1.0
2021,10,중구,광복동,1.0
2021,10,중구,남포동,1.0
2021,10,중구,대창동,1.0
2021,10,중구,대청동,1.0
2021,10,중구,동광동,1.0
2021,10,중구,보수동,1.0
2021,10,중구,부평동,1.0
2021,10,중구,신창동,1.5
2021,10,중구,영주동,1.0
2021,10,중구,중앙동,1.0
2021,10,중구,창선동,1.0
2021,10,해운대구,반송동,1.0
2021,10,해운대구,반여동,2.0
2021,10,해운대구,석대동,1.0
2021,10,해운대구,송정동,1.0
2021,10,해운대구,우동,2.0
2021,10,해운대구,재송동,1.0
2021,10,해운대구,좌동,2.0
2021,10,해운대구,중동,2.0
2022,5,강서구,강동동,1.0
2022,5,강서구,구랑동,1.0
2022,5,강서구,녹산동,1.0
2022,5,강서구,눌차동,1.0
2022,5,강서구,대저1동,2.0
2022,5,강서구,대저2동,1.0
2022,5,강서구,대항동,1.0
2022,5,강서구,동선동,1.0
2022,5,강서구,명지동,1.0
2022,5,강서구,미음동,1.0
2022,5,강서구,범방동,1.0
